price_momentum_1d,price_momentum_3d,price_momentum_5d,price_momentum_10d,rsi_value,volume_momentum_1d,volume_momentum_3d,volume_momentum_5d,leader_count,leader_momentum,price_momentum_1d_dir,price_momentum_3d_dir,price_momentum_5d_dir,price_momentum_10d_dir,rsi_value_dir,volume_momentum_1d_dir,volume_momentum_3d_dir,volume_momentum_5d_dir,leader_count_dir,leader_momentum_dir,BUY_hit_rate_1d,BUY_avg_return_1d,BUY_hit_rate_3d,BUY_avg_return_3d,BUY_hit_rate_5d,BUY_avg_return_5d,BUY_hit_rate_10d,BUY_avg_return_10d,BUY_hit_rate_20d,BUY_avg_return_20d,date,strong_buy_count,buy_count
0.029898430924244185,0.4677295919777499,0.39050683412223824,0.04339614660977229,0.06846899636599542,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.49826989619378,1.1730296366788782,95.32871972318338,3.2573171104602014,95.05190311418686,4.743009102749768,86.02076124567473,5.991455228649855,0.0,0.0,2025-06-25,0,0
0.29350539525777763,0.22525910586435385,0.43543711346060543,0.025155544671920684,0.020642840745342353,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,75.14256960751425,1.2161401056502006,92.92183830929218,3.281950916487013,94.9681314994968,4.736373238883551,86.4139550486414,6.063034717386544,0.0,0.0,2025-06-25,0,0
0.24970047828378422,0.15610288301923442,0.4543961123642151,0.08777447179971283,0.05202605453305337,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.8862973760933,1.0489572736426973,89.99028182701652,2.988676175623868,94.94655004859086,4.606693955663047,88.0466472303207,6.254237009871386,0.0,0.0,2025-06-25,0,0
0.2432073727203445,0.2976481587172566,0.37833042647165066,0.06031467349798452,0.020499368592763707,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.23895253682488,1.1481631315513414,93.09328968903438,3.1885224631832414,94.40261865793781,4.575063953715013,86.61211129296235,5.972826215042826,0.0,0.0,2025-06-25,0,0
0.1878800013477622,0.07579264336191559,0.4845409279298795,0.13740156024632352,0.11438486711411928,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,71.27019322141274,0.9550553196184259,86.6012036743744,2.752331998541232,94.10833069369656,4.445204403113363,89.10357934748178,6.395581579477035,0.0,0.0,2025-06-25,0,0
0.04470790146631756,0.010199582540953324,0.5939617379372468,0.10650027097211459,0.24463050708336767,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.06974491443331,0.9750575445305624,85.82499192767195,2.7123635925843357,94.05876654827252,4.329756652464946,87.79463997416855,6.180049771561584,0.0,0.0,2025-06-25,0,0
0.07055232730406205,0.044290467490697163,0.5845158667376631,0.23239084178862662,0.06825049667895079,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,67.64611945065474,0.8264010511735651,83.96678377515171,2.4454062740990397,93.99552858511657,3.970143263294842,91.02523155541361,6.20331447642972,0.0,0.0,2025-06-25,0,0
0.031583929322626866,0.14179389384518518,0.568162463565076,0.22997759594796424,0.028482117319147623,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,66.80418914630276,0.8005548383625951,84.35417327832434,2.3703387380960628,93.93843224373215,3.8743101214676305,90.63789273246589,6.070825171460278,0.0,0.0,2025-06-25,0,0
0.27636946738141666,0.03918338339967653,0.4715284836680343,0.17849001770791786,0.03442864784295465,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,69.85018726591761,0.917419448347719,85.33083645443196,2.64201579824626,93.88264669163546,4.3074631789786775,90.3558052434457,6.408072046620729,0.0,0.0,2025-06-25,0,0
0.10045522892945015,0.08625456263420728,0.5142356680088054,0.08816191626432583,0.2108926241632112,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,73.68755965637925,1.0280239058568705,87.40057270124085,2.8026679406762787,93.6684696150175,4.487163723533934,87.05058860960865,6.208362899933018,0.0,0.0,2025-06-25,0,0
0.10028529333900632,0.5462779296411784,0.2711319806877064,0.05978605727346402,0.022518739058644936,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.7321119944694,1.2073388260899913,96.50881437953682,3.3502911859962823,93.63982025578984,4.614790009384182,85.89699274109921,5.925459294349048,0.0,0.0,2025-06-25,0,0
0.1629288064371486,0.5447283494374898,0.25565388864083083,0.015036505676219636,0.021652449808311162,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,76.41062977793956,1.323175486561669,97.5609756097561,3.575367669066779,93.30178376410629,4.744276735418007,84.12813978886058,5.739898706164015,0.0,0.0,2025-06-25,0,0
0.27489973857672106,0.13494896740271536,0.4204849845617381,0.0555569819548325,0.11410932750399305,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,76.39205470530771,1.183094534792353,90.36144578313254,3.024200598908654,93.1943992184956,4.491569143105499,85.77010745685445,5.947674317769406,0.0,0.0,2025-06-25,0,0
0.18151907528523906,0.3865041351842401,0.2828961562597727,0.09535277879857358,0.05372785447217457,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.3979721166033,1.138738060539903,93.56780735107732,3.152921782726892,93.12420785804815,4.4967627762433855,86.53358681875793,5.986073429074253,0.0,0.0,2025-06-25,0,0
0.4400993195682321,0.034524025037489976,0.4058634304778939,0.08607199229542845,0.033441232620955566,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.87244897959184,1.1089746940214893,87.6594387755102,2.7749197558685768,93.0484693877551,4.277247230679082,87.1811224489796,5.98564359552255,0.0,0.0,2025-06-25,0,0
0.20920756562172294,0.2977667765723106,0.33060241235754045,0.03371413697159756,0.12870910847682834,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.48015873015873,1.2550528978480398,93.45238095238095,3.300816668443687,92.95634920634922,4.641056533176004,84.25925925925925,5.800742644031215,0.0,0.0,2025-06-25,0,0
0.32295686560338005,0.2584798380083333,0.3212441351719683,0.0169651106171469,0.08035405059917142,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,78.27841291190316,1.271358046327267,93.4095494283793,3.2989218104628613,92.90517821116342,4.620693835433224,84.26361802286483,5.746626691525334,0.0,0.0,2025-06-25,0,0
0.00998191834849866,0.4260216108779112,0.30023997941853486,0.20228264107686458,0.0614738502781906,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.1844572119746,0.9381292156973712,89.96068944662836,2.65637022560644,92.86362261868763,4.131761842592691,88.47898397338977,6.042253125280675,0.0,0.0,2025-06-25,0,0
0.19603431853367972,0.4181460207987772,0.2607828142545089,0.08543005558470197,0.03960679082833216,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.76814838503358,1.18414425121791,94.40358170770706,3.2460924517855805,92.77262551966741,4.5165017822771025,86.34473936680524,5.961658621283243,0.0,0.0,2025-06-25,0,0
0.029247107075411446,0.1028440792740661,0.5705095968207493,0.28013518271058185,0.01726403411919141,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,65.83753148614609,0.7524819536977521,82.7455919395466,2.277773244433837,92.72670025188917,3.764613543397661,90.99496221662469,6.046631123551158,0.0,0.0,2025-06-25,0,0
0.3030178953351409,0.024423522916598685,0.4716392419332967,0.007405003720108871,0.19351433609485472,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,79.66942148760332,1.2690002077638547,88.29752066115702,2.9012448507442747,92.26446280991736,4.474121016971028,83.47107438016529,5.725143168608126,0.0,0.0,2025-06-25,0,0
0.14134861462843532,0.08596898179758043,0.4098907242573962,0.30678329064802085,0.05600838866856731,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,66.98911729141476,0.7687274823097048,83.22249093107618,2.3963446038652334,92.26118500604595,3.969497901869062,92.07980652962516,6.340864811980591,0.0,0.0,2025-06-25,0,0
0.3579644174970269,0.1544076070163573,0.3406936641219508,0.03623539899085962,0.11069891237380527,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,79.00625205659757,1.217470472276423,91.14840408028957,2.984197376243217,92.23428759460349,4.341598893033002,84.56729187232642,5.631297074851799,0.0,0.0,2025-06-25,0,0
0.04564647062705837,0.7408685473702409,0.1133565175124038,0.06404816383486865,0.036080300655428374,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.0901194353963,1.3547863500387238,98.0456026058632,3.602060534065285,91.96525515743757,4.553998602453334,85.05247918928701,5.882911216070153,0.0,0.0,2025-06-25,0,0
0.03995645338777747,0.03445921726159218,0.4357626299450319,0.2374025118380757,0.2524191875675228,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.65578724690239,0.8969876418307633,84.16440012088245,2.5561281150407953,91.8706557872469,4.133595643250017,89.15080084617709,6.306407950944768,0.0,0.0,2025-06-25,0,0
0.015618007173609352,0.7589594616859128,0.11146485162458929,0.06321268697932687,0.050744992536561666,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.1604938271605,1.3602818356733712,97.96659404502542,3.623356305852445,91.86637618010167,4.57400232087647,84.85838779956427,5.867430453181373,0.0,0.0,2025-06-25,0,0
0.16702094648812582,0.4400304769767517,0.2075805151184371,0.06396276626892647,0.12140529514775893,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.75596990513576,1.2715959181160343,94.79882237487733,3.3457117432911216,91.85475956820413,4.4966272955364435,84.52731436048413,5.76792569605109,0.0,0.0,2025-06-25,0,0
0.032422889120313624,0.07473832097203961,0.46015401709001647,0.3762550322074105,0.05642974061021954,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,65.86610627439208,0.7228802513772457,81.26688682077454,2.2381230125468687,91.77424196937856,3.771849781040763,92.4947463224257,6.185630544983406,0.0,0.0,2025-06-25,0,0
0.48865446727334017,0.0571227352844029,0.3441612094246526,0.10227329081019958,0.007788297207404646,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.0024554941682,1.0635475436028898,87.20073664825047,2.6612894415880883,91.68201350521792,4.051719512061573,86.89379987722529,5.789566245084093,0.0,0.0,2025-06-25,0,0
0.05311171621593572,0.003929144432506206,0.408090685406674,0.4332030726977957,0.10166538124708838,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,66.28810520023909,0.7292099392509166,80.99222952779438,2.2789038093362994,91.57202630005978,3.8413330667743644,93.42498505678421,6.445458395940236,0.0,0.0,2025-06-25,0,0
0.03558059088125891,0.15823431404277,0.3532490653953827,0.2568884046469296,0.19604762503365894,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.11356843992827,0.8849668785587272,84.87746563060371,2.5126246404405994,91.57202630005978,4.090350857289732,89.83861326957562,6.367557662555202,0.0,0.0,2025-06-25,0,0
0.12794392673839544,0.06263752437652313,0.35578846300842587,0.2740281223091543,0.1796019635675013,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.4874446085672,0.8995116787707922,84.04726735598229,2.5450733534200034,91.52141802067946,4.171082044883245,90.48744460856722,6.485101843441334,0.0,0.0,2025-06-25,0,0
0.035442982444185415,0.5837011834616591,0.12783571884340053,0.13923037263831714,0.11378974261243777,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,75.00798977309044,1.1545579367921202,94.88654522211569,3.1197115268601423,91.46692233940557,4.228636493204478,86.28954937679771,5.853727180814257,0.0,0.0,2025-06-25,0,0
0.16243102743982507,0.27930286409418764,0.2827707041054195,0.16826981562625098,0.10722558873431684,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,71.90575603936773,0.9875896914760792,89.23352221890845,2.7931705715942834,91.44050104384134,4.165920084279027,87.62302415747092,6.068108862281732,0.0,0.0,2025-06-25,0,0
0.06844831766795173,0.1532548493826224,0.3764685417036219,0.18251801122491176,0.21931028002089212,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.05970149253731,0.9650850793781296,86.08955223880596,2.664018232765232,91.43283582089552,4.248001634312667,87.5223880597015,6.245900983495107,0.0,0.0,2025-06-25,0,0
0.04169792810083114,0.5723556461683397,0.14813896366619378,0.08409828815393107,0.1537091739107042,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.57194839563347,1.291362470757188,95.69963612305656,3.308824823202844,91.39927224611313,4.383840663118437,84.55176976513398,5.70193998254521,0.0,0.0,2025-06-25,0,0
0.11315266228778526,0.5497104612124224,0.13976914331280316,0.18765768815533485,0.009710045031654154,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.07812023191944,1.0320812234633978,93.25602685382972,2.9205070199450756,91.18095819346964,4.130508061587791,87.88526090936833,6.040307113954906,0.0,0.0,2025-06-25,0,0
0.08733862106304086,0.2109499090154621,0.3100611597576437,0.3537499188976129,0.03790039126624042,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,66.4998528113041,0.752085096298858,82.9261112746541,2.2643337811623536,91.13924050632912,3.8760353662292575,92.25787459523109,6.285977855538683,0.0,0.0,2025-06-25,0,0
0.32885501319747173,0.04683204942595033,0.2969299444870604,0.2502173197925402,0.07716567309697722,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.72320650595411,0.9327776289781844,84.43218123729307,2.472565269283532,91.05431309904152,4.020507276938964,90.06680220737728,6.297569884525882,0.0,0.0,2025-06-25,0,0
0.010351835172248226,0.685507751173335,0.07758227067321433,0.104492739162059,0.12206540381914348,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.07482993197279,1.3038173833554814,96.70068027210884,3.4000823835042686,91.02040816326532,4.355498100966165,85.0,5.798409663276687,0.0,0.0,2025-06-25,0,0
0.021615386216904047,0.3321133195095304,0.34108404839271617,0.02539536172546051,0.27979188415538886,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,78.048,1.2283409396673541,91.52,3.107132502438049,90.976,4.403127107749528,82.39999999999999,5.5049115127744095,0.0,0.0,2025-06-25,0,0
0.14475275227354334,0.3026667502111804,0.24694964753058002,0.19793318256725126,0.10769766741744502,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,71.36576787807736,0.9612696833707091,88.51113716295428,2.7388967802634805,90.85580304806565,4.091699100437183,87.77842907385698,6.044168826686851,0.0,0.0,2025-06-25,0,0
0.49628667870724325,0.006847359797034992,0.36011276713593054,0.02048310016932038,0.11627009419047102,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,82.12271973466004,1.2703933821551074,87.19734660033167,2.728354316017676,90.84577114427861,4.120199312335324,83.3167495854063,5.397706145142608,0.0,0.0,2025-06-25,0,0
0.031243263206562306,0.2673614223991451,0.3474832350389124,0.08726909796913142,0.2666429813862487,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,75.67901234567901,1.1217188638527222,89.93827160493827,2.9540073890058354,90.7716049382716,4.3520207872491605,84.19753086419753,5.800472982987678,0.0,0.0,2025-06-25,0,0
0.28522680205254836,0.16339003273838135,0.2525510593807479,0.2978245705301457,0.001007535298176866,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,68.10841983852364,0.8447531985469665,84.1118800461361,2.4995697896055105,90.62860438292965,3.9665926408495014,91.29181084198386,6.23535108397786,0.0,0.0,2025-06-25,0,0
0.15018433664290784,0.1998948364153553,0.24029541723350673,0.31092486237187344,0.09870054733635668,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,69.23522595596755,0.8605515932784241,84.67555040556199,2.499718616051263,90.61413673232909,4.014489182008054,91.07763615295481,6.3947710895342285,0.0,0.0,2025-06-25,0,0
0.09931650939524245,0.07740131852233412,0.33060736543094027,0.46833500389599975,0.024339802755483413,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,65.38237011091653,0.6966917878447767,80.3561004086398,2.2395042118644994,90.39696438995914,3.7945089037281754,93.84121424401634,6.445113365920118,0.0,0.0,2025-06-25,0,0
0.022364437431895045,0.29895907760209756,0.3117824327087884,0.06701613630677013,0.29987791595044894,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,76.9559902200489,1.1668001154317054,90.00611246943765,2.96883478602141,90.06723716381418,4.2608807588750945,82.8239608801956,5.524044272932257,0.0,0.0,2025-06-25,0,0
0.03038962962181936,0.10051224420440764,0.4461391984605824,0.08213693303513273,0.3408219946780579,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,75.76399394856278,1.1128412752994945,86.535552193646,2.770581516043604,90.01512859304086,4.2844051611650125,83.47957639939486,5.783858274660992,0.0,0.0,2025-06-25,0,0
0.31011448248071594,0.0187917730423582,0.36839124485781816,0.09597830942942782,0.20672419018968,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.05269607843137,1.133344765604764,85.7843137254902,2.6663189802644554,89.7671568627451,4.11091685065555,84.65073529411765,5.805677489758265,0.0,0.0,2025-06-25,0,0
0.20385595865844455,0.12308417880307658,0.20204513045699518,0.44176250680833784,0.02925222527314585,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,66.55231560891939,0.753145633373305,81.58947970268726,2.383563557757976,89.73699256718125,3.9779948698204004,94.08233276157804,6.531424788032881,0.0,0.0,2025-06-25,0,0
0.014704968939727822,0.12801134812035161,0.3310125496973581,0.5141989046101011,0.012072228632461369,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,64.5577035735208,0.6612295656492228,79.46690099589924,2.124578975532435,89.71880492091388,3.6720113455373085,93.99531341534856,6.353600955840572,0.0,0.0,2025-06-25,0,0
0.023978651803405946,0.7067278097900165,0.006336786230763353,0.17756011674506092,0.08539663543075342,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,74.88745980707395,1.1880079180945764,95.11254019292605,3.1635515567483945,89.67845659163987,4.108348607210662,87.13826366559485,6.044057662067423,0.0,0.0,2025-06-25,0,0
0.5487353155150267,0.09110127486123475,0.2570779698639058,0.019031866684351417,0.0840535730754813,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,84.25275827482447,1.3003638915877072,88.53226345703779,2.7869071639650613,89.6021397525911,4.11383303469452,82.84854563691073,5.328958534657027,0.0,0.0,2025-06-25,0,0
0.06137313888101735,0.6033437653309788,0.047389872238135775,0.2207605556502703,0.06713266789959779,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.49848392965433,1.0454493418131368,92.35900545785324,2.8712244609710598,89.5997574287447,3.983256448653682,87.90175864160096,6.023178654744908,0.0,0.0,2025-06-25,0,0
0.026684577382343814,0.12886725194234086,0.4450626925047096,0.018812687359844725,0.3805727908107609,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,78.01094890510949,1.1986969394325844,87.68248175182481,2.8994150629605073,89.53771289537713,4.34045977849662,80.99148418491484,5.485060159511344,0.0,0.0,2025-06-25,0,0
0.4868935939783577,0.06372625008756379,0.2546715902817229,0.17840279732544673,0.01630576832690888,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,72.45835726593911,0.9937268005339293,85.09477311889718,2.4490741450580256,89.48879954049397,3.796137208482487,87.88052843193567,5.901809705704855,0.0,0.0,2025-06-25,0,0
0.3033220728414387,0.5281738532667378,0.020633371187287062,0.12701904946905615,0.020851653235480414,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.36270753512133,1.1979518173390042,94.50830140485313,3.2217645543868842,89.46360153256705,4.13259962501465,87.13282247765007,6.003607474093196,0.0,0.0,2025-06-25,0,0
0.09724001121124244,0.21977499175312804,0.16917886680045224,0.32267658538993016,0.191129544845247,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,70.93513058129739,0.9180097640230201,84.66722830665543,2.54517068069361,89.44116821117663,4.02698204619806,89.86239820275203,6.334397260834425,0.0,0.0,2025-06-25,0,0
0.08572425389561307,0.21321152524233755,0.35150627379851634,0.007324153423670449,0.34223379363986267,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,79.6188134030126,1.2562348841902076,89.33292345527207,3.033479628330416,89.42514601905933,4.283530846100168,80.07992622194897,5.278407460425193,0.0,0.0,2025-06-25,0,0
0.23930665434212864,0.3454277307210755,0.1502902918431437,0.11576429873654341,0.1492110243571087,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,77.07140705031637,1.1340855310998006,91.32268755649292,3.010165643312183,89.42452545947575,4.165551527484542,85.32690569448629,5.763272555403929,0.0,0.0,2025-06-25,0,0
0.2608373279983068,0.1516913776516213,0.15207775380512745,0.3783869242247874,0.05700661632015697,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,68.64072194021432,0.8486087191339905,83.02312464749014,2.4963335329244063,89.28369994359842,3.9833082194597003,92.55499153976311,6.412431309917732,0.0,0.0,2025-06-25,0,0
0.16930325715221778,0.09555508624070184,0.1508643536412514,0.462772670528103,0.12150463243772605,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,68.42105263157895,0.8252471154546928,81.72353961827646,2.489085882415385,89.1844997108155,4.094008919202217,94.21631000578368,6.839459818703727,0.0,0.0,2025-06-25,0,0
0.07263269610537286,0.42595693979352106,0.15159400075716423,0.11413554945775159,0.23568081388619028,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,76.7990444908928,1.1697283147195023,91.43027769483429,3.0329683695705127,89.0713645864437,4.179570491931068,84.38339802926247,5.674492212209627,0.0,0.0,2025-06-25,0,0
